id_pair,start_id,stop_id,start_smiles,stop_smiles
1469,CHEMBL1377737,CHEMBL51314,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1470,CHEMBL1377737,CHEMBL4159525,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1471,CHEMBL1377737,CHEMBL4202828,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1472,CHEMBL1389315,CHEMBL1834893,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1473,CHEMBL1389315,CHEMBL2112315,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1474,CHEMBL1389315,CHEMBL2171447,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1475,CHEMBL1389315,CHEMBL2171448,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1476,CHEMBL1389315,CHEMBL2171449,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1477,CHEMBL1389315,CHEMBL2171450,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1478,CHEMBL1389315,CHEMBL222195,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1479,CHEMBL1389315,CHEMBL226380,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1480,CHEMBL1389315,CHEMBL2334341,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1481,CHEMBL1389315,CHEMBL2407821,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1482,CHEMBL1389315,CHEMBL2407822,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1483,CHEMBL1389315,CHEMBL2407823,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1484,CHEMBL1389315,CHEMBL2407824,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1485,CHEMBL1389315,CHEMBL2407825,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1486,CHEMBL1389315,CHEMBL2407826,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1487,CHEMBL1389315,CHEMBL3263871,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1488,CHEMBL1389315,CHEMBL3263872,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1489,CHEMBL1389315,CHEMBL3745849,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1490,CHEMBL1389315,CHEMBL3746013,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1491,CHEMBL1389315,CHEMBL3747395,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1492,CHEMBL1389315,CHEMBL3747703,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1493,CHEMBL1389315,CHEMBL3747761,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1494,CHEMBL1389315,CHEMBL3823873,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
1495,CHEMBL1389315,CHEMBL4080769,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1496,CHEMBL1389315,CHEMBL409470,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1497,CHEMBL1389315,CHEMBL4105311,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1498,CHEMBL1389315,CHEMBL452878,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1499,CHEMBL1389315,CHEMBL466792,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1500,CHEMBL1389315,CHEMBL467212,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1501,CHEMBL1389315,CHEMBL494338,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1502,CHEMBL1389315,CHEMBL1356393,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1503,CHEMBL1389315,CHEMBL1377737,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1504,CHEMBL1389315,CHEMBL1409883,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
1505,CHEMBL1389315,CHEMBL1484163,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
1506,CHEMBL1389315,CHEMBL1498509,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
1507,CHEMBL1389315,CHEMBL1498652,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1508,CHEMBL1389315,CHEMBL1501990,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1509,CHEMBL1389315,CHEMBL1504661,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1510,CHEMBL1389315,CHEMBL1514238,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1511,CHEMBL1389315,CHEMBL192627,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1512,CHEMBL1389315,CHEMBL1978564,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1513,CHEMBL1389315,CHEMBL295316,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC1=CC(=O)c2c(O)cccc2C1=O
1514,CHEMBL1389315,CHEMBL468167,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1515,CHEMBL1389315,CHEMBL51314,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1516,CHEMBL1389315,CHEMBL4159525,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1517,CHEMBL1389315,CHEMBL4202828,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1518,CHEMBL1409883,CHEMBL1834893,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1519,CHEMBL1409883,CHEMBL2112315,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1520,CHEMBL1409883,CHEMBL2171447,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1521,CHEMBL1409883,CHEMBL2171448,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
1522,CHEMBL1409883,CHEMBL2171449,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
1523,CHEMBL1409883,CHEMBL2171450,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
1524,CHEMBL1409883,CHEMBL222195,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
1525,CHEMBL1409883,CHEMBL226380,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
1526,CHEMBL1409883,CHEMBL2334341,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
1527,CHEMBL1409883,CHEMBL2407821,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
1528,CHEMBL1409883,CHEMBL2407822,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
1529,CHEMBL1409883,CHEMBL2407823,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
1530,CHEMBL1409883,CHEMBL2407824,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
1531,CHEMBL1409883,CHEMBL2407825,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
1532,CHEMBL1409883,CHEMBL2407826,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
1533,CHEMBL1409883,CHEMBL3263871,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1534,CHEMBL1409883,CHEMBL3263872,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1535,CHEMBL1409883,CHEMBL3745849,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
1536,CHEMBL1409883,CHEMBL3746013,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
1537,CHEMBL1409883,CHEMBL3747395,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
1538,CHEMBL1409883,CHEMBL3747703,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
1539,CHEMBL1409883,CHEMBL3747761,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
1540,CHEMBL1409883,CHEMBL3823873,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
1541,CHEMBL1409883,CHEMBL4080769,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
1542,CHEMBL1409883,CHEMBL409470,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
1543,CHEMBL1409883,CHEMBL4105311,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
1544,CHEMBL1409883,CHEMBL452878,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1545,CHEMBL1409883,CHEMBL466792,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1546,CHEMBL1409883,CHEMBL467212,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
1547,CHEMBL1409883,CHEMBL494338,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1548,CHEMBL1409883,CHEMBL1356393,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
1549,CHEMBL1409883,CHEMBL1377737,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
1550,CHEMBL1409883,CHEMBL1389315,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
1551,CHEMBL1409883,CHEMBL1484163,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
1552,CHEMBL1409883,CHEMBL1498509,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
1553,CHEMBL1409883,CHEMBL1498652,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
1554,CHEMBL1409883,CHEMBL1501990,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
1555,CHEMBL1409883,CHEMBL1504661,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
1556,CHEMBL1409883,CHEMBL1514238,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
1557,CHEMBL1409883,CHEMBL192627,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
1558,CHEMBL1409883,CHEMBL1978564,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
1559,CHEMBL1409883,CHEMBL295316,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC1=CC(=O)c2c(O)cccc2C1=O
1560,CHEMBL1409883,CHEMBL468167,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
1561,CHEMBL1409883,CHEMBL51314,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
1562,CHEMBL1409883,CHEMBL4159525,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
1563,CHEMBL1409883,CHEMBL4202828,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
1564,CHEMBL1484163,CHEMBL1834893,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
1565,CHEMBL1484163,CHEMBL2112315,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1566,CHEMBL1484163,CHEMBL2171447,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
1567,CHEMBL1484163,CHEMBL2171448,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
