"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3330061";"";"0";"275.33";"0";"1.41";"8m";"N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@@H](N)Cc1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL377776";"";"0";"382.29";"0";"2.44";"8f";"O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2cc(Cl)c(Cl)cc2C1";"IC50";"'='";"12210.0";"nM";"4.91";"";"";"UO_0000065";"12.85";"0.27";"2.47";"9.33";"0";"CHEMBL861149";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147816";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None";""
"CHEMBL194249";"";"0";"244.14";"None";"None";"4d";"CCCC[C@@H](NC(=O)[C@@H](N)CCCC)B(O)O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"24.58";"None";"None";"None";"0";"CHEMBL880436";"Inhibitory concentration against human dipeptidylpeptidase 8 using FP-TAMRA incubated for 30 min";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141052";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL394836";"";"0";"357.38";"0";"1.49";"15b";"C[C@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"11.63";"0.23";"2.66";"5.51";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL474002";"";"0";"541.45";"0";"0.90";"12a";"CC[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"11.16";"0.22";"3.87";"3.94";"0";"CHEMBL1030771";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153357";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL2425082";"";"0";"320.34";"0";"1.86";"23h";"N[C@@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2429419";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424528";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2425072";"";"0";"320.34";"0";"1.86";"23t";"N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccc(F)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2429419";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424528";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3216734";"";"0";"399.36";"0";"3.65";"30a";"Cc1ccc(-c2c(CC(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1680831";"Inhibition of FLAG-tagged human DPP8 expressed in human 293F cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"293F";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671814";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL3216938";"";"0";"399.36";"0";"4.11";"27d";"Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"15.07";"0.28";"0.81";"6.46";"0";"CHEMBL1680831";"Inhibition of FLAG-tagged human DPP8 expressed in human 293F cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"293F";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671814";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL3215820";"";"0";"427.42";"0";"4.76";"27f";"CCCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1C(=O)O.Cl.Cl";"IC50";"'='";"630.0";"nM";"6.20";"";"";"UO_0000065";"17.49";"0.33";"1.44";"8.14";"0";"CHEMBL1680831";"Inhibition of FLAG-tagged human DPP8 expressed in human 293F cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"293F";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671814";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1683571";"";"0";"403.38";"0";"0.49";"5o";"N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1685337";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681744";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1771583";"";"0";"533.16";"2";"7.90";"28a";"O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2cccc(C(F)(F)F)c2)c1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1772662";"Inhibition of DPP8 assessed as p-nitrophenol release after 1 hr";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770097";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL3330055";"";"0";"343.32";"0";"2.43";"8g";"N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330067";"";"0";"423.30";"0";"2.84";"9f";"N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(I)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL4208513";"";"0";"309.37";"0";"0.95";"b4";"O=c1cc(N2CCNCC2)n(Cc2ccccc2)c2ccnn12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4187778";"Inhibition of recombinant human DPP8 using H-Gly-Pro-AMC as substrate measured after 10 mins by fluorescence assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184227";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL1651765";"";"0";"433.46";"0";"3.32";"10c";"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1663349";"Inhibition of DPP8 after 20 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649374";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"None";""
"CHEMBL1682984";"";"0";"475.56";"0";"4.37";"20j";"CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2cnco2)cc1";"IC50";"'='";"76000.0";"nM";"4.12";"";"";"UO_0000065";"8.66";"0.17";"-0.25";"4.61";"0";"CHEMBL1687448";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681733";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1683086";"";"0";"412.51";"0";"2.75";"20l";"Cc1[nH]ncc1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1";"IC50";"'='";"71000.0";"nM";"4.15";"";"";"UO_0000065";"10.06";"0.20";"1.40";"4.51";"0";"CHEMBL1687448";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681733";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1683114";"";"0";"344.40";"0";"3.73";"38a, trans";"N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1687448";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681733";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1683124";"";"0";"364.40";"0";"4.33";"19";"N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](NCCCC(F)(F)F)CC1";"IC50";"'='";"75000.0";"nM";"4.12";"";"";"UO_0000065";"11.32";"0.23";"-0.21";"10.84";"0";"CHEMBL1687448";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681733";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL494339";"";"0";"555.55";"0";"2.46";"4d";"N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2nc(-c3ccc(F)cc3)sc2C1.O=C(O)C(F)(F)F";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.59";"0.26";"3.54";"5.81";"0";"CHEMBL1030771";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153357";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL2425070";"";"0";"320.34";"0";"1.86";"2";"N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3737791";"Inhibition of C-terminal His-tagged DPP8 (unknown origin) expressed in COS7 cells using H-Ala-Pro-pNA substrate preincubated for 15 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734760";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307648";""
"CHEMBL3735852";"";"0";"464.50";"0";"1.30";"27a";"Cn1cnc(S(=O)(=O)n2ncc3c2CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)c1";"IC50";"'='";"44000.0";"nM";"4.36";"";"";"UO_0000065";"9.38";"0.19";"3.06";"4.02";"0";"CHEMBL3737791";"Inhibition of C-terminal His-tagged DPP8 (unknown origin) expressed in COS7 cells using H-Ala-Pro-pNA substrate preincubated for 15 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734760";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307648";""
"CHEMBL3735129";"";"0";"446.48";"0";"2.57";"32";"N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)c4nccs4)c3C2)CO[C@@H]1c1cc(F)ccc1F";"IC50";"'='";"55000.0";"nM";"4.26";"";"";"UO_0000065";"9.54";"0.19";"1.69";"3.90";"0";"CHEMBL3737791";"Inhibition of C-terminal His-tagged DPP8 (unknown origin) expressed in COS7 cells using H-Ala-Pro-pNA substrate preincubated for 15 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734760";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307648";""
"CHEMBL3735917";"";"0";"398.44";"0";"1.26";"40";"CS(=O)(=O)c1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2";"IC50";"'='";"60000.0";"nM";"4.22";"";"";"UO_0000065";"10.60";"0.21";"2.96";"4.17";"0";"CHEMBL3737791";"Inhibition of C-terminal His-tagged DPP8 (unknown origin) expressed in COS7 cells using H-Ala-Pro-pNA substrate preincubated for 15 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734760";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307648";""
"CHEMBL475662";"";"0";"527.43";"0";"0.51";"11a";"C[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"13.79";"0.27";"5.19";"4.70";"0";"CHEMBL1030771";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153357";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL425380";"";"0";"361.39";"0";"2.68";"72";"N[C@@H](CC(=O)N1CCc2nc(C3CC3)oc2C1)Cc1cc(F)ccc1F";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"12.60";"0.24";"1.87";"6.29";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL391466";"";"0";"391.50";"0";"0.98";"5b";"O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1";"IC50";"'='";"12.2";"nM";"7.91";"";"";"UO_0000065";"20.21";"0.40";"6.93";"9.66";"0";"CHEMBL2060148";"Inhibition of human recombinant DPP8 using Gly-Pro-MCA as substrate after 30 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2057088";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL2022467";"";"0";"427.31";"0";"2.33";"21f";"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2026011";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021879";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL1650407";"";"0";"444.38";"0";"3.15";"13e";"CC(C)(C)c1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1929393";"";"0";"490.05";"0";"2.26";"4g";"Cc1nc2cc(C(C)(C)C)nn2c(C)c1C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N.Cl";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1932591";"Inhibition of human recombinant DPP-8 expressed in Sf9 cells using H-Gly-Pro-AMC as substrate preincubated for 30 mins before substrate addition measured after 20 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1926646";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308860";""
"CHEMBL1814633";"";"0";"504.58";"1";"3.46";"7";"N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"15.70";"0.29";"4.46";"11.33";"1";"CHEMBL1816906";"Inhibition of recombinant human DPP8 assessed as pNA release from Ala-Pro- p-nitroanilide substrate pre-incubated with enzyme for 15 min prior to substrate addition by fluorescence technique";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811791";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL392139";"";"0";"403.42";"0";"2.96";"6j";"NCC[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1";"IC50";"'='";"86000.0";"nM";"4.07";"";"";"UO_0000065";"10.08";"0.20";"1.11";"3.77";"0";"CHEMBL901593";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138263";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL232191";"";"0";"419.37";"0";"3.19";"2b";"N[C@H]1C[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CCC1c1cc(F)c(F)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893217";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147994";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL232185";"";"0";"370.43";"0";"0.85";"18h";"CC(C)(CO)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1nnc(C(C)(C)C)o1";"IC50";"'='";"1150.0";"nM";"5.94";"";"";"UO_0000065";"16.03";"0.31";"5.09";"5.47";"0";"CHEMBL895495";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149548";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL1814751";"";"0";"608.62";"0";"2.73";"12p";"N[C@@H](CC(=O)N1CCN(C(=O)C2c3ccccc3-c3ccccc32)CC1)C(=O)N1Cc2ccccc2C1.O=C(O)C(F)(F)F";"IC50";"'='";"166.0";"nM";"6.78";"";"";"UO_0000065";"13.71";"0.25";"4.05";"7.80";"0";"CHEMBL1816906";"Inhibition of recombinant human DPP8 assessed as pNA release from Ala-Pro- p-nitroanilide substrate pre-incubated with enzyme for 15 min prior to substrate addition by fluorescence technique";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811791";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL216453";"";"0";"410.44";"0";"2.59";"6b";"CC(C)(CC(=O)NCc1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908239";"In vitro inhibition of DPP-8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL218026";"";"0";"357.46";"0";"1.01";"7i";"CC(C)(CC(=O)NCCc1ccccn1)NCC(=O)N1CCC[C@H]1C#N";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL908239";"In vitro inhibition of DPP-8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137592";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL371347";"";"0";"513.49";"0";"1.85";"45";"CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCOCC1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL192396";"";"0";"447.45";"0";"2.81";"12u";"C[C@@H](c1ccc(-c2nccs2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL192983";"";"0";"250.37";"0";"1.65";"4";"C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CCSC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
